id,cuisine
25813,french
25814,brazilian
25816,mexican
25817,mexican
25818,cajun_creole
25819,chinese
25820,italian
25822,thai
25823,cajun_creole
25824,moroccan
25825,korean
25826,french
25827,mexican
25828,southern_us
25829,brazilian
25830,korean
25831,indian
25832,italian
25834,italian
25835,mexican
25836,chinese
25837,japanese
25838,chinese
25839,italian
25841,italian
25842,british
25843,korean
25845,southern_us
25847,mexican
25848,italian
25851,mexican
25852,italian
25854,thai
25855,italian
25856,chinese
25857,mexican
25858,chinese
25859,japanese
25860,chinese
25861,french
25862,southern_us
25863,mexican
25864,filipino
25865,mexican
25866,mexican
25867,thai
25868,cajun_creole
25869,vietnamese
25870,mexican
25871,korean
25874,thai
25875,french
25877,vietnamese
25878,italian
25879,southern_us
25880,chinese
25881,italian
25883,southern_us
25884,southern_us
25885,southern_us
25886,southern_us
25887,cajun_creole
25888,japanese
25890,italian
25891,chinese
25892,japanese
25893,southern_us
25894,filipino
25897,chinese
25898,southern_us
25899,brazilian
25900,spanish
25902,indian
25903,indian
25904,mexican
25905,southern_us
25906,mexican
25908,brazilian
25909,mexican
25910,british
25911,mexican
25912,filipino
25915,korean
25916,chinese
25917,french
25920,italian
25921,japanese
25922,japanese
25923,indian
25924,italian
25925,french
25927,italian
25928,italian
25929,southern_us
25931,chinese
25934,southern_us
25935,indian
25938,mexican
25939,british
25940,italian
25942,southern_us
25943,southern_us
25944,indian
25945,french
25947,filipino
25949,southern_us
25950,indian
25951,mexican
25952,southern_us
25953,southern_us
25954,southern_us
25955,french
25956,indian
25957,chinese
25958,korean
25959,irish
25960,italian
25961,vietnamese
25962,mexican
25964,french
25965,southern_us
25966,french
25967,italian
25968,italian
25969,brazilian
25970,russian
25971,mexican
25972,italian
25973,mexican
25974,indian
25976,southern_us
25979,french
25980,greek
25983,italian
25984,italian
25985,mexican
25986,mexican
25988,chinese
25989,mexican
25991,thai
25993,italian
25994,moroccan
25995,filipino
25996,thai
25997,italian
25998,southern_us
25999,italian
26000,indian
26001,cajun_creole
26003,italian
26004,vietnamese
26005,vietnamese
26006,italian
26007,jamaican
26008,italian
26009,mexican
26010,chinese
26014,thai
26015,thai
26016,italian
26018,korean
26020,russian
26021,chinese
26022,vietnamese
26023,southern_us
26024,southern_us
26025,southern_us
26026,indian
26027,italian
26028,russian
26029,french
26030,irish
26032,indian
26033,italian
26035,mexican
26036,chinese
26037,cajun_creole
26038,southern_us
26039,mexican
26040,italian
26043,french
26044,italian
26045,japanese
26046,italian
26047,italian
26048,southern_us
26049,chinese
26050,italian
26051,indian
26052,thai
26053,indian
26054,italian
26055,spanish
26056,mexican
26057,greek
26058,french
26059,southern_us
26060,indian
26061,japanese
26062,french
26063,korean
26065,mexican
26069,greek
26070,italian
26072,southern_us
26074,italian
26075,japanese
26077,indian
26078,italian
26079,thai
26080,japanese
26081,thai
26082,french
26085,japanese
26086,southern_us
26087,italian
26088,thai
26089,french
26090,thai
26091,italian
26092,italian
26093,cajun_creole
26096,chinese
26097,cajun_creole
26099,mexican
26100,italian
26101,chinese
26102,mexican
26104,mexican
26105,italian
26106,southern_us
26107,french
26108,mexican
26109,mexican
26110,filipino
26111,mexican
26113,indian
26114,italian
26115,thai
26116,italian
26117,italian
26118,italian
26119,indian
26120,japanese
26121,french
26123,moroccan
26124,chinese
26125,korean
26126,chinese
26128,russian
26129,italian
26130,italian
26131,italian
26132,indian
26133,mexican
26134,thai
26135,irish
26136,korean
26137,italian
26139,indian
26140,vietnamese
26141,mexican
26142,french
26143,indian
26144,indian
26145,chinese
26146,italian
26147,chinese
26148,moroccan
26149,french
26151,italian
26152,chinese
26153,italian
26154,chinese
26155,italian
26156,italian
26157,irish
26159,italian
26160,thai
26161,italian
26162,italian
26163,italian
26164,french
26165,greek
26167,vietnamese
26168,italian
26169,italian
26170,thai
26171,mexican
26172,cajun_creole
26173,southern_us
26174,greek
26175,indian
26176,mexican
26177,spanish
26178,thai
26179,chinese
26183,mexican
26184,indian
26185,french
26186,chinese
26187,chinese
26189,filipino
26190,mexican
26191,italian
26192,jamaican
26193,french
26194,french
26195,mexican
26196,italian
26198,mexican
26199,italian
26200,cajun_creole
26202,italian
26204,southern_us
26205,italian
26206,cajun_creole
26207,russian
26208,italian
26209,italian
26210,irish
26211,southern_us
26213,indian
26214,mexican
26215,french
26216,italian
26217,greek
26218,mexican
26219,moroccan
26220,greek
26221,italian
26222,japanese
26223,irish
26225,southern_us
26228,southern_us
26229,filipino
26230,mexican
26231,italian
26232,thai
26233,southern_us
26234,chinese
26235,southern_us
26236,mexican
26238,mexican
26239,southern_us
26240,thai
26241,italian
26242,brazilian
26243,southern_us
26246,french
26247,vietnamese
26248,irish
26249,chinese
26250,moroccan
26251,mexican
26252,french
26253,mexican
26254,filipino
26255,brazilian
26256,jamaican
26257,cajun_creole
26258,chinese
26259,mexican
26260,mexican
26261,southern_us
26262,irish
26263,southern_us
26265,japanese
26267,filipino
26268,cajun_creole
26271,chinese
26272,indian
26275,japanese
26276,italian
26277,chinese
26279,chinese
26280,french
26281,italian
26283,spanish
26284,french
26285,filipino
26286,indian
26287,spanish
26288,italian
26290,chinese
26292,italian
26293,cajun_creole
26294,italian
26295,mexican
26296,french
26297,southern_us
26298,greek
26299,italian
26300,french
26301,filipino
26302,italian
26303,italian
26304,italian
26305,british
26306,indian
26310,spanish
26311,mexican
26312,southern_us
26313,thai
26315,japanese
26316,chinese
26317,irish
26320,british
26321,southern_us
26322,moroccan
26324,mexican
26325,italian
26326,mexican
26327,chinese
26328,indian
26329,southern_us
26330,indian
26331,french
26332,vietnamese
26333,italian
26334,southern_us
26335,indian
26336,italian
26339,italian
26340,chinese
26341,korean
26342,french
26343,japanese
26344,spanish
26345,moroccan
26346,thai
26347,french
26348,chinese
26349,korean
26350,indian
26351,chinese
26352,mexican
26353,italian
26354,indian
26356,italian
26357,southern_us
26358,korean
26359,french
26360,spanish
26362,italian
26363,southern_us
26364,korean
26365,spanish
26366,italian
26367,indian
26368,japanese
26369,cajun_creole
26370,vietnamese
26372,italian
26374,mexican
26375,southern_us
26376,spanish
26378,southern_us
26380,spanish
26381,indian
26382,italian
26383,chinese
26384,mexican
26386,indian
26387,indian
26388,indian
26389,mexican
26390,italian
26393,thai
26394,vietnamese
26395,mexican
26396,southern_us
26397,russian
26398,french
26399,mexican
26400,southern_us
26401,southern_us
26402,italian
26404,spanish
26405,southern_us
26406,indian
26407,thai
26409,italian
26410,mexican
26411,italian
26412,southern_us
26413,filipino
26415,southern_us
26416,italian
26417,southern_us
26418,italian
26419,thai
26421,italian
26422,indian
26423,chinese
26425,italian
26426,italian
26427,french
26428,italian
26430,moroccan
26431,spanish
26432,british
26433,italian
26434,italian
26435,italian
26436,thai
26437,brazilian
26438,indian
26439,japanese
26440,italian
26442,french
26444,thai
26445,mexican
26446,southern_us
26448,mexican
26449,chinese
26452,southern_us
26453,mexican
26454,southern_us
26455,thai
26456,british
26457,mexican
26458,filipino
26460,french
26461,spanish
26462,southern_us
26463,british
26464,mexican
26465,japanese
26467,irish
26468,jamaican
26469,italian
26470,southern_us
26472,southern_us
26473,mexican
26474,british
26475,mexican
26477,moroccan
26478,vietnamese
26479,mexican
26480,thai
26481,spanish
26482,jamaican
26483,japanese
26484,mexican
26485,japanese
26486,british
26487,mexican
26489,mexican
26490,cajun_creole
26491,chinese
26492,spanish
26494,thai
26495,southern_us
26497,mexican
26498,italian
26499,italian
26500,indian
26503,italian
26505,indian
26507,mexican
26508,indian
26509,japanese
26510,mexican
26512,southern_us
26513,japanese
26514,chinese
26515,southern_us
26518,italian
26519,chinese
26521,mexican
26525,southern_us
26526,indian
26527,greek
26528,cajun_creole
26529,indian
26530,indian
26532,italian
26533,mexican
26534,greek
26535,italian
26536,japanese
26538,french
26539,russian
26540,italian
26541,mexican
26542,indian
26544,italian
26545,southern_us
26547,jamaican
26548,mexican
26549,italian
26550,cajun_creole
26551,greek
26552,mexican
26553,southern_us
26554,spanish
26555,cajun_creole
26556,korean
26557,chinese
26559,italian
26560,mexican
26561,cajun_creole
26563,moroccan
26564,italian
26565,italian
26566,vietnamese
26567,french
26568,italian
26569,indian
26572,southern_us
26573,cajun_creole
26574,chinese
26576,french
26578,mexican
26579,french
26580,mexican
26581,italian
26582,mexican
26583,chinese
26585,chinese
26588,indian
26590,irish
26591,indian
26592,mexican
26593,southern_us
26594,indian
26595,mexican
26596,southern_us
26598,italian
26599,spanish
26600,japanese
26601,italian
26602,mexican
26603,french
26606,french
26607,southern_us
26609,french
26610,italian
26615,southern_us
26616,korean
26617,southern_us
26618,italian
26619,southern_us
26621,indian
26622,italian
26623,mexican
26625,italian
26626,irish
26629,southern_us
26630,spanish
26631,italian
26632,korean
26634,japanese
26635,italian
26637,greek
26638,japanese
26639,greek
26641,southern_us
26642,italian
26643,chinese
26644,italian
26645,spanish
26646,indian
26647,mexican
26648,italian
26649,mexican
26650,moroccan
26652,italian
26653,italian
26654,southern_us
26655,indian
26656,southern_us
26658,southern_us
26659,spanish
26660,korean
26663,cajun_creole
26664,spanish
26666,irish
26667,brazilian
26668,french
26669,french
26670,italian
26671,french
26672,italian
26673,chinese
26674,spanish
26675,italian
26676,thai
26677,chinese
26678,french
26680,indian
26681,mexican
26683,italian
26684,french
26685,indian
26686,indian
26687,southern_us
26688,chinese
26690,chinese
26691,indian
26694,french
26695,italian
26696,thai
26697,italian
26698,mexican
26699,vietnamese
26700,mexican
26701,mexican
26702,british
26703,jamaican
26704,thai
26705,chinese
26706,cajun_creole
26707,greek
26708,irish
26709,british
26710,italian
26711,southern_us
26712,italian
26713,chinese
26714,italian
26716,french
26718,brazilian
26719,cajun_creole
26720,italian
26721,italian
26722,mexican
26723,indian
26724,french
26725,mexican
26726,italian
26727,cajun_creole
26728,cajun_creole
26729,vietnamese
26730,mexican
26731,southern_us
26734,southern_us
26735,spanish
26736,brazilian
26737,japanese
26738,mexican
26739,mexican
26741,indian
26742,french
26744,indian
26745,irish
26746,greek
26747,greek
26748,mexican
26750,indian
26751,cajun_creole
26752,mexican
26753,chinese
26754,mexican
26755,french
26756,indian
26757,thai
26758,indian
26759,indian
26760,italian
26761,chinese
26762,moroccan
26763,southern_us
26764,chinese
26765,italian
26766,mexican
26767,southern_us
26768,irish
26769,mexican
26770,mexican
26771,brazilian
26772,french
26774,italian
26775,moroccan
26776,southern_us
26777,thai
26778,mexican
26779,italian
26780,indian
26781,irish
26782,italian
26783,spanish
26784,indian
26785,southern_us
26788,mexican
26789,mexican
26790,cajun_creole
26791,british
26793,french
26794,mexican
26795,spanish
26796,indian
26798,french
26799,southern_us
26800,southern_us
26801,japanese
26802,indian
26803,italian
26804,southern_us
26805,italian
26806,cajun_creole
26807,japanese
26808,korean
26809,filipino
26810,italian
26811,mexican
26812,mexican
26815,chinese
26816,french
26817,italian
26818,cajun_creole
26819,mexican
26820,indian
26821,cajun_creole
26822,vietnamese
26823,mexican
26824,southern_us
26825,indian
26826,spanish
26827,thai
26829,filipino
26830,italian
26831,mexican
26833,italian
26834,italian
26836,cajun_creole
26838,french
26839,southern_us
26840,filipino
26843,southern_us
26844,italian
26845,spanish
26846,indian
26847,greek
26848,southern_us
26849,thai
26851,thai
26852,italian
26854,chinese
26855,mexican
26856,greek
26857,korean
26858,italian
26860,thai
26862,italian
26863,chinese
26864,mexican
26865,jamaican
26866,thai
26867,mexican
26868,italian
26870,brazilian
26871,russian
26872,southern_us
26873,chinese
26874,italian
26875,spanish
26876,thai
26877,chinese
26878,cajun_creole
26879,chinese
26882,japanese
26883,italian
26884,korean
26885,mexican
26887,italian
26888,mexican
26889,italian
26891,mexican
26894,greek
26895,southern_us
26897,russian
26898,japanese
26899,italian
26900,mexican
26901,vietnamese
26902,vietnamese
26903,french
26904,mexican
26905,italian
26906,spanish
26907,greek
26908,italian
26909,mexican
26910,italian
26911,french
26912,mexican
26914,spanish
26915,italian
26916,southern_us
26917,mexican
26918,mexican
26920,italian
26922,italian
26923,brazilian
26927,italian
26928,italian
26929,indian
26930,mexican
26931,french
26932,italian
26933,indian
26934,southern_us
26935,italian
26936,greek
26937,mexican
26939,spanish
26940,mexican
26941,spanish
26942,mexican
26944,moroccan
26945,brazilian
26946,italian
26947,korean
26948,moroccan
26949,filipino
26950,chinese
26951,filipino
26952,mexican
26953,italian
26954,italian
26955,japanese
26956,irish
26958,french
26959,indian
26960,southern_us
26961,chinese
26962,italian
26965,mexican
26967,southern_us
26968,italian
26970,cajun_creole
26971,greek
26972,greek
26975,french
26977,japanese
26978,indian
26979,indian
26980,mexican
26987,chinese
26988,spanish
26989,korean
26990,french
26991,italian
26993,japanese
26994,british
26995,chinese
26996,italian
26999,southern_us
27001,japanese
27002,indian
27003,french
27004,italian
27006,japanese
27007,italian
27008,cajun_creole
27009,italian
27010,french
27011,italian
27012,jamaican
27013,filipino
27014,chinese
27015,italian
27016,italian
27017,italian
27018,british
27019,mexican
27021,greek
27023,italian
27024,mexican
27026,thai
27027,mexican
27028,french
27029,filipino
27032,filipino
27033,italian
27035,french
27037,italian
27038,mexican
27041,italian
27042,greek
27044,indian
27045,thai
27046,southern_us
27048,italian
27049,french
27050,french
27051,french
27052,indian
27056,chinese
27057,chinese
27058,italian
27059,italian
27060,italian
27061,japanese
27064,mexican
27067,vietnamese
27070,moroccan
27071,mexican
27072,italian
27073,mexican
27074,greek
27075,indian
27076,indian
27077,indian
27079,italian
27080,greek
27081,chinese
27082,vietnamese
27084,cajun_creole
27085,spanish
27086,chinese
27087,italian
27088,brazilian
27090,russian
27091,chinese
27092,moroccan
27093,southern_us
27094,japanese
27097,mexican
27098,mexican
27099,french
27100,southern_us
27101,french
27102,greek
27103,mexican
27104,mexican
27105,russian
27107,italian
27108,italian
27109,thai
27110,southern_us
27111,french
27113,italian
27114,mexican
27116,japanese
27117,moroccan
27118,italian
27120,moroccan
27121,indian
27122,mexican
27124,italian
27125,thai
27126,italian
27127,thai
27128,indian
27129,french
27130,greek
27131,french
27132,italian
27134,italian
27135,mexican
27136,french
27137,jamaican
27138,japanese
27140,japanese
27141,mexican
27142,italian
27143,italian
27144,indian
27145,moroccan
27146,moroccan
27147,filipino
27148,mexican
27150,southern_us
27152,mexican
27153,jamaican
27154,italian
27155,jamaican
27156,indian
27158,indian
27159,jamaican
27160,mexican
27161,indian
27162,italian
27163,southern_us
27164,french
27165,korean
27166,mexican
27167,italian
27168,italian
27169,indian
27170,mexican
27171,spanish
27172,chinese
27173,thai
27175,japanese
27177,italian
27179,mexican
27180,french
27181,mexican
27183,brazilian
27184,italian
27185,russian
27186,cajun_creole
27187,spanish
27188,mexican
27189,italian
27191,chinese
27192,indian
27193,italian
27194,mexican
27195,mexican
27196,cajun_creole
27197,italian
27200,mexican
27202,mexican
27203,japanese
27204,mexican
27206,moroccan
27207,mexican
27209,italian
27211,italian
27212,southern_us
27213,southern_us
27215,french
27216,irish
27217,southern_us
27218,chinese
27219,mexican
27220,british
27222,mexican
27224,indian
27225,japanese
27226,italian
27227,mexican
27228,greek
27229,jamaican
27230,french
27231,korean
27232,italian
27234,french
27235,italian
27236,mexican
27237,italian
27240,italian
27241,cajun_creole
27242,greek
27243,chinese
27244,cajun_creole
27245,thai
27246,indian
27247,chinese
27249,vietnamese
27250,korean
27252,french
27253,indian
27255,indian
27256,italian
27257,thai
27258,mexican
27259,mexican
27261,mexican
27262,mexican
27263,mexican
27264,british
27265,indian
27266,italian
27267,french
27271,cajun_creole
27272,italian
27273,chinese
27274,mexican
27275,spanish
27276,mexican
27277,indian
27278,southern_us
27279,vietnamese
27280,french
27281,korean
27284,moroccan
27285,mexican
27287,french
27288,mexican
27290,korean
27291,french
27293,moroccan
27294,southern_us
27295,italian
27296,italian
27297,mexican
27298,indian
27299,british
27301,chinese
27302,chinese
27303,mexican
27304,spanish
27305,chinese
27306,chinese
27307,southern_us
27309,greek
27310,italian
27312,southern_us
27313,italian
27314,mexican
27315,southern_us
27316,japanese
27318,mexican
27319,italian
27320,french
27321,french
27322,italian
27324,greek
27325,indian
27327,british
27328,mexican
27329,vietnamese
27330,irish
27331,moroccan
27332,filipino
27333,vietnamese
27336,korean
27338,italian
27339,indian
27342,french
27344,mexican
27345,italian
27347,french
27348,italian
27351,italian
27354,italian
27357,southern_us
27358,italian
27360,chinese
27361,indian
27363,southern_us
27364,spanish
27366,mexican
27367,chinese
27368,filipino
27369,indian
27370,spanish
27371,british
27374,vietnamese
27375,mexican
27376,french
27378,italian
27379,mexican
27380,italian
27381,mexican
27382,mexican
27386,italian
27387,vietnamese
27389,british
27390,thai
27391,thai
27393,french
27395,french
27397,french
27398,mexican
27399,irish
27400,chinese
27401,filipino
27403,mexican
27404,french
27405,italian
27406,spanish
27407,spanish
27408,southern_us
27409,french
27410,italian
27413,southern_us
27414,indian
27415,chinese
27416,mexican
27417,chinese
27419,cajun_creole
27420,chinese
27421,korean
27422,southern_us
27425,thai
27426,mexican
27430,chinese
27431,filipino
27432,italian
27433,mexican
27434,moroccan
27435,mexican
27436,mexican
27437,italian
27438,mexican
27439,spanish
27440,french
27441,cajun_creole
27442,japanese
27443,russian
27444,cajun_creole
27445,thai
27447,mexican
27448,french
27451,korean
27452,southern_us
27453,mexican
27454,cajun_creole
27455,southern_us
27457,french
27458,indian
27459,korean
27460,filipino
27461,mexican
27462,italian
27464,french
27466,vietnamese
27467,italian
27468,mexican
27469,filipino
27470,italian
27472,italian
27473,thai
27474,spanish
27475,greek
27476,italian
27477,british
27478,chinese
27480,mexican
27481,southern_us
27482,mexican
27483,filipino
27484,italian
27485,southern_us
27486,cajun_creole
27487,japanese
27488,italian
27489,french
27490,italian
27491,chinese
27492,thai
27493,cajun_creole
27496,filipino
27497,french
27498,greek
27499,italian
27500,italian
27501,greek
27502,russian
27503,southern_us
27504,cajun_creole
27506,cajun_creole
27507,korean
27509,mexican
27511,chinese
27512,southern_us
27513,southern_us
27515,southern_us
27516,italian
27517,italian
27518,italian
27519,british
27521,mexican
27522,russian
27523,thai
27524,korean
27526,southern_us
27527,mexican
27528,vietnamese
27529,mexican
27530,mexican
27532,italian
27533,korean
27534,italian
27535,italian
27536,indian
27537,moroccan
27538,indian
27539,thai
27540,italian
27541,mexican
27543,korean
27545,filipino
27546,spanish
27547,italian
27548,indian
27550,mexican
27551,spanish
27552,italian
27554,southern_us
27555,chinese
27556,greek
27557,indian
27558,thai
27559,filipino
27561,italian
27562,italian
27563,jamaican
27564,chinese
27566,mexican
27567,italian
27568,greek
27569,mexican
27570,southern_us
27571,chinese
27572,irish
27574,vietnamese
27575,mexican
27576,southern_us
27577,british
27578,french
27579,moroccan
27580,indian
27581,mexican
27582,filipino
27583,italian
27584,filipino
27585,thai
27586,cajun_creole
27587,vietnamese
27588,italian
27592,french
27593,cajun_creole
27594,cajun_creole
27595,southern_us
27596,indian
27598,southern_us
27599,japanese
27600,mexican
27601,italian
27602,british
27603,mexican
27605,korean
27606,vietnamese
27607,cajun_creole
27608,chinese
27609,russian
27610,greek
27611,indian
27612,italian
27613,southern_us
27614,mexican
27615,chinese
27616,mexican
27617,southern_us
27619,thai
27620,french
27621,mexican
27622,southern_us
27625,southern_us
27626,mexican
27628,italian
27631,mexican
27635,british
27636,italian
27637,french
27638,british
27639,filipino
27640,mexican
27642,indian
27643,spanish
27645,chinese
27646,filipino
27648,japanese
27649,thai
27650,chinese
27654,southern_us
27655,southern_us
27657,southern_us
27658,british
27659,italian
27660,mexican
27661,italian
27662,italian
27663,korean
27664,chinese
27665,italian
27666,southern_us
27667,mexican
27668,mexican
27669,jamaican
27670,italian
27671,mexican
27673,southern_us
27675,southern_us
27676,mexican
27679,indian
27680,mexican
27681,thai
27682,italian
27683,italian
27685,mexican
27686,italian
27687,chinese
27688,italian
27689,southern_us
27691,italian
27692,mexican
27693,italian
27694,chinese
27695,mexican
27696,japanese
27697,italian
27698,southern_us
27699,mexican
27700,chinese
27701,indian
27702,italian
27703,southern_us
27706,italian
27707,indian
27708,mexican
27709,southern_us
27711,southern_us
27712,indian
27713,mexican
27715,indian
27716,mexican
27717,chinese
27719,french
27720,italian
27721,chinese
27722,chinese
27723,mexican
27726,mexican
27728,mexican
27729,mexican
27730,indian
27731,french
27732,moroccan
27733,thai
27734,italian
27735,mexican
27736,cajun_creole
27738,british
27739,mexican
27740,greek
27741,thai
27742,greek
27743,southern_us
27746,thai
27750,italian
27751,greek
27752,korean
27753,chinese
27754,italian
27755,cajun_creole
27756,filipino
27757,indian
27758,cajun_creole
27759,mexican
27760,italian
27761,jamaican
27763,chinese
27764,southern_us
27765,mexican
27766,indian
27767,french
27768,brazilian
27769,korean
27771,vietnamese
27772,southern_us
27773,southern_us
27774,southern_us
27775,italian
27776,chinese
27777,italian
27778,irish
27780,southern_us
27781,indian
27782,russian
27783,italian
27784,italian
27785,mexican
27786,mexican
27787,southern_us
27788,southern_us
27789,irish
27790,italian
27791,spanish
27792,italian
27793,southern_us
27794,italian
27796,mexican
27797,french
27798,southern_us
27799,italian
27800,italian
27802,italian
27803,moroccan
27804,mexican
27805,indian
27806,chinese
27807,greek
27808,southern_us
27809,italian
27810,french
27811,chinese
27813,chinese
27814,mexican
27815,italian
27818,korean
27819,chinese
27820,italian
27822,korean
27823,brazilian
27824,brazilian
27825,irish
27826,french
27828,italian
27830,mexican
27831,southern_us
27832,italian
27833,spanish
27834,southern_us
27835,french
27836,indian
27837,italian
27839,southern_us
27840,italian
27841,thai
27842,russian
27844,japanese
27847,italian
27848,filipino
27849,southern_us
27850,italian
27851,indian
27852,southern_us
27853,british
27854,southern_us
27856,indian
27857,mexican
27858,moroccan
27859,mexican
27861,italian
27862,vietnamese
27865,southern_us
27866,southern_us
27867,cajun_creole
27868,thai
27869,indian
27871,indian
27872,moroccan
27873,italian
27875,southern_us
27878,cajun_creole
27879,moroccan
27880,thai
27881,italian
27883,southern_us
27884,spanish
27886,southern_us
27887,chinese
27889,moroccan
27890,korean
27891,moroccan
27892,jamaican
27893,mexican
27896,italian
27897,japanese
27898,chinese
27899,french
27900,mexican
27901,chinese
27902,thai
27903,mexican
27904,mexican
27906,southern_us
27908,french
27910,southern_us
27911,moroccan
27912,italian
27913,japanese
27914,southern_us
27915,irish
27916,italian
27917,italian
27918,southern_us
27919,filipino
27921,mexican
27922,cajun_creole
27923,irish
27924,thai
27925,italian
27927,japanese
27928,mexican
27929,mexican
27930,mexican
27931,mexican
27933,southern_us
27936,indian
27939,southern_us
27940,indian
27941,southern_us
27942,southern_us
27943,italian
27944,filipino
27946,italian
27947,indian
27948,italian
27949,irish
27950,mexican
27951,mexican
27953,japanese
27955,chinese
27956,french
27957,mexican
27959,chinese
27961,cajun_creole
27963,italian
27964,chinese
27965,mexican
27966,southern_us
27967,thai
27968,moroccan
27969,cajun_creole
27970,southern_us
27971,vietnamese
27972,british
27974,italian
27975,italian
27976,cajun_creole
27977,irish
27978,italian
27979,chinese
27980,italian
27981,chinese
27982,thai
27983,chinese
27985,vietnamese
27986,mexican
27987,italian
27988,indian
27989,italian
27990,french
27991,mexican
27992,italian
27994,southern_us
27995,mexican
27996,greek
27997,italian
27998,greek
27999,southern_us
28002,thai
28003,korean
28005,mexican
28006,southern_us
28007,french
28008,mexican
28009,chinese
28010,southern_us
28011,french
28012,french
28014,thai
28017,southern_us
28019,chinese
28020,mexican
28021,chinese
28022,italian
28023,indian
28024,moroccan
28025,spanish
28027,british
28028,southern_us
28030,french
28031,moroccan
28032,italian
28033,japanese
28034,italian
28035,japanese
28037,french
28038,french
28039,greek
28042,mexican
28043,british
28044,southern_us
28045,mexican
28047,mexican
28049,chinese
28050,italian
28051,russian
28053,vietnamese
28054,indian
28056,british
28057,thai
28058,mexican
28059,cajun_creole
28061,italian
28062,thai
28063,italian
28064,thai
28066,chinese
28067,french
28068,italian
28070,italian
28071,british
28072,southern_us
28074,brazilian
28075,southern_us
28076,italian
28078,french
28079,greek
28080,brazilian
28081,cajun_creole
28082,cajun_creole
28084,italian
28085,british
28086,greek
28087,southern_us
28089,mexican
28090,filipino
28091,southern_us
28092,thai
28093,indian
28094,indian
28095,italian
28098,greek
28099,southern_us
28100,mexican
28101,italian
28102,mexican
28103,thai
28104,mexican
28107,chinese
28108,southern_us
28109,italian
28110,mexican
28111,mexican
28112,italian
28113,french
28114,thai
28115,japanese
28116,italian
28117,filipino
28119,indian
28120,indian
28121,italian
28122,filipino
28123,chinese
28124,british
28127,southern_us
28128,cajun_creole
28129,brazilian
28130,cajun_creole
28132,greek
28133,southern_us
28134,filipino
28135,indian
28136,chinese
28137,chinese
28138,french
28139,irish
28140,moroccan
28141,mexican
28142,jamaican
28144,cajun_creole
28145,mexican
28146,indian
28147,italian
28149,indian
28150,italian
28151,southern_us
28152,indian
28154,chinese
28155,italian
28156,mexican
28157,greek
28158,french
28160,indian
28161,french
28162,italian
28163,chinese
28165,indian
28166,filipino
28167,southern_us
28168,cajun_creole
28169,korean
28170,indian
28172,indian
28173,mexican
28174,mexican
28175,italian
28176,italian
28177,italian
28178,russian
28179,mexican
28180,french
28181,thai
28182,italian
28183,southern_us
28184,vietnamese
28185,indian
28186,cajun_creole
28187,brazilian
28190,mexican
28191,southern_us
28192,indian
28193,italian
28195,thai
28196,thai
28197,indian
28199,southern_us
28200,russian
28201,italian
28202,southern_us
28203,vietnamese
28204,indian
28205,greek
28206,moroccan
28207,british
28208,mexican
28210,mexican
28213,brazilian
28215,italian
28216,greek
28217,chinese
28218,italian
28219,mexican
28220,french
28221,thai
28222,japanese
28223,thai
28224,indian
28225,spanish
28226,japanese
28227,greek
28229,chinese
28230,mexican
28231,italian
28232,greek
28235,italian
28236,italian
28237,italian
28238,jamaican
28239,mexican
28240,southern_us
28241,spanish
28242,italian
28243,italian
28244,indian
28245,mexican
28246,french
28247,french
28248,japanese
28250,italian
28251,southern_us
28252,greek
28253,mexican
28255,chinese
28256,thai
28257,spanish
28259,southern_us
28260,italian
28261,southern_us
28262,korean
28265,spanish
28266,french
28268,greek
28269,italian
28270,italian
28271,vietnamese
28273,chinese
28274,japanese
28275,mexican
28276,italian
28277,italian
28278,cajun_creole
28279,cajun_creole
28280,southern_us
28281,japanese
28283,chinese
28284,italian
28285,cajun_creole
28286,southern_us
28287,italian
28288,french
28290,brazilian
28291,italian
28292,mexican
28293,japanese
28295,mexican
28296,southern_us
28297,mexican
28300,mexican
28301,mexican
28302,italian
28303,french
28304,italian
28305,french
28306,italian
28307,french
28309,italian
28310,italian
28311,mexican
28312,japanese
28314,italian
28315,mexican
28316,mexican
28317,spanish
28319,chinese
28321,chinese
28322,greek
28323,japanese
28324,jamaican
28325,brazilian
28326,spanish
28327,italian
28328,moroccan
28331,french
28332,italian
28333,mexican
28334,indian
28335,italian
28336,mexican
28337,mexican
28338,thai
28340,italian
28341,italian
28342,jamaican
28343,italian
28344,southern_us
28345,italian
28347,italian
28350,mexican
28351,greek
28352,southern_us
28353,japanese
28354,mexican
28355,chinese
28357,french
28358,southern_us
28359,french
28360,southern_us
28361,southern_us
28363,italian
28364,southern_us
28366,french
28367,jamaican
28369,thai
28370,southern_us
28372,chinese
28373,french
28374,chinese
28376,british
28378,southern_us
28379,mexican
28380,moroccan
28382,japanese
28384,chinese
28385,cajun_creole
28386,spanish
28387,indian
28388,mexican
28389,japanese
28390,italian
28391,mexican
28392,southern_us
28393,mexican
28395,southern_us
28396,vietnamese
28397,southern_us
28398,mexican
28399,southern_us
28400,cajun_creole
28402,moroccan
28403,chinese
28404,italian
28405,chinese
28406,southern_us
28408,mexican
28409,greek
28410,southern_us
28411,italian
28412,mexican
28413,southern_us
28415,thai
28416,cajun_creole
28417,cajun_creole
28421,greek
28422,vietnamese
28423,mexican
28424,mexican
28427,southern_us
28428,southern_us
28429,russian
28433,korean
28434,indian
28435,filipino
